row,values
0,0.5027693064187665
1,0.5083359082638103
2,0.6193206166876085
3,0.1301914181383147
4,0.6901538341545073
5,0.6481023239224393
6,0.6871287092996551
7,0.6288993531202435
8,0.8321283873965042
9,0.6066954629724999
10,0.6472130001942432
11,0.6589700013138162
12,0.5960481969764595
13,0.6461283059246291
14,0.5848598379510419
15,0.7850501021613625
16,0.7027018641043428
17,0.5447285859422409
18,0.55037100456621
19,0.5546600996402727
20,0.566448658323468
21,0.5559292259718397
22,0.5525114155251142
23,0.5567993542646571
24,0.6247859589041096
25,0.5511478944698124
26,0.6066177433098069
27,0.5600266362252664
28,0.661862622170782
29,0.6493098255055447
