row,values
0,0.6256031123957022
1,0.5957652036044362
2,0.5833161213063784
3,0.6603761279911254
4,0.6742411187748931
5,0.6266539238445262
6,0.5592332355551848
7,0.6597553419353133
8,0.5332983263642905
9,0.6922092479156754
10,0.6735402452153675
11,0.6825483775773321
12,0.6075091336010026
13,0.6013369823178487
14,0.56706039332797
15,0.6533727258381254
16,0.5671109857228387
17,0.6123613320464757
18,0.6245142269173181
19,0.6648384563553869
20,0.688322779777867
21,0.5704028004656286
22,0.6676377227632032
23,0.6319264279077602
24,0.645357486213732
25,0.6240278726974414
26,0.5679956741613363
27,0.5401039543284444
28,0.521809037355354
29,0.6171776542168408
