row,values
0,0.5541254136605727
1,0.5420441795013193
2,0.5953760306561772
3,0.5612970359420622
4,0.611229545999411
5,0.6514647123165922
6,0.5420941371670044
7,0.5683287309580559
8,0.563673309189965
9,0.5890548341717554
10,0.5719719700777126
11,0.5750410911245544
12,0.5353000600327116
13,0.599569680685758
14,0.5866297256014192
15,0.5531302281026499
16,0.584424373544088
17,0.4827696778789412
18,0.6076755849913379
19,0.5813841449653998
20,0.6011493701084326
21,0.6137909288152112
22,0.5269381157907208
23,0.606835371173505
24,0.6232387334562819
25,0.5961077075242751
26,0.5215582283487935
27,0.5342425378682778
28,0.5992283075175229
29,0.6130774966021448
