row,values
0,0.3616741741741742
1,0.6635176843510177
2,0.49774774774774766
3,0.7567567567567568
4,0.6716091091091091
5,0.6716091091091091
6,0.16203703703703698
7,0.8209231898565232
8,0.16203703703703698
9,0.7224099099099099
10,0.7660108024691357
11,0.7224099099099099
12,0.7224099099099099
13,0.7735235235235235
14,0.6716091091091091
15,0.671975546975547
16,0.6716091091091091
17,0.6635176843510178
18,0.6853520186853521
19,0.7567567567567568
20,0.7735235235235235
21,0.7012637637637638
22,0.6081081081081081
23,0.7961711711711712
24,0.7297297297297297
25,0.6490865865865866
26,0.16203703703703698
27,0.7224099099099099
28,0.16203703703703698
29,0.16203703703703698
